"name" "colony" "sex" "rep" "steps" "Min.step" "Max.step" "judgement" "TP.Xmin" "TP.Xmax" "TP.exponent" "TP.fitted.steps" "TP.fit" "TP.OOM" "Exp.Xmin" "Exp.exponent" "Exp.fitted.steps" "Exp.fit" "Exp.OOM" "EXP.AICw" "EXP.comp.AICw" "TP.AICw" "TP.comp.AICw"
"64" "Rs_103_M1_4" "Rs_103" "M" "1" "70" "0.023725" "75.1608" "TP" "0.071175" "75.1608" "1.01" "65" "0.0531423652759906" "3.02366391819779" "2.728375" "0.0483129881013738" "28" "0.0864800951170128" "1.44008733256384" "0.1329971805255" "0.8670028194745" "0.8670028194745" "0.1329971805255"
"65" "Rs_103_M2_1" "Rs_103" "M" "2" "146" "0.023725" "173.073875" "TP" "43.203225" "173.073875" "2.15" "65" "0.0705567385822174" "0.60271535043455" "0.925275" "0.0211623270214481" "122" "0.149860933956572" "2.27196068920297" "2.99765726254146e-10" "0.999999999700234" "0.999999999700234" "2.99765726254146e-10"
"66" "Rs_103_M2_2" "Rs_103" "M" "2" "155" "0.023725" "271.93595" "Mixed" "0.640575" "50.62915" "0.77" "120" "0.0402772399404341" "1.89783065092946" "6.524375" "0.0266185781349321" "90" "0.0956547823652815" "1.61992771029147" "0.998463696771495" "0.00153630322850503" "0.00153630322850503" "0.998463696771495"
"67" "Rs_103_M2_3" "Rs_103" "M" "2" "141" "0.023725" "89.894025" "Mixed" "9.0155" "63.986325" "1.28" "77" "0.0633403592617231" "0.851097349836081" "0.877825" "0.0561428935717094" "119" "0.059445261398456" "2.010322881208" "0.999999998997891" "1.0021093275182e-09" "1.0021093275182e-09" "0.999999998997891"
"68" "Rs_103_M2_4" "Rs_103" "M" "2" "54" "0.023725" "65.409825" "TP" "6.761625" "65.409825" "1.23" "19" "0.110333839794946" "0.985591906097263" "3.1317" "0.064878857656327" "27" "0.149392587527501" "1.31986283489992" "0.0343340680403518" "0.965665931959648" "0.965665931959648" "0.0343340680403518"
"69" "Rs_103_M3_1" "Rs_103" "M" "3" "185" "0.023725" "201.543875" "TP" "4.721275" "201.543875" "1.37" "119" "0.044446610375991" "1.63031030679536" "0.14235" "0.0398467707755507" "169" "0.216824540775355" "3.15101213282142" "1.64876981197895e-05" "0.99998351230188" "0.99998351230188" "1.64876981197895e-05"
"70" "Rs_103_M3_2" "Rs_103" "M" "3" "157" "0.023725" "176.3242" "Mixed" "0.90155" "39.407225" "0.61" "115" "0.0294849576941168" "1.64058603583458" "1.874275" "0.0422614998668452" "119" "0.0880644440730773" "1.97347860969514" "0.999999558201044" "4.417989563286e-07" "4.417989563286e-07" "0.999999558201044"
"71" "Rs_103_M3_3" "Rs_103" "M" "3" "149" "0.023725" "73.239075" "TP" "5.860075" "42.206775" "2.06" "64" "0.0506544991185762" "0.857478994824259" "0.1898" "0.0899644524744144" "140" "0.126662786255596" "2.58644664249015" "0.00146738408586811" "0.998532615914132" "0.998532615914132" "0.00146738408586811"
"72" "Rs_103_M3_4" "Rs_103" "M" "3" "49" "0.023725" "19.620575" "Mixed" "0.0949" "7.710625" "0.8" "35" "0.0649120535279686" "1.90982336965091" "0.52195" "0.164361646757601" "36" "0.170507201802766" "1.57508282873034" "2.70792385494434e-07" "0.999999729207614" "0.999999729207614" "2.70792385494434e-07"
"73" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
